CSA_ID,Mailing_ST,Mailing_City,Mailing_State,Mailing_StateFIPS,Mailing_Zip,marketname,HQ_ST,HQ_City,HQ_State,HQ_StateFIPS,HQ_Zip,CSA_ManagerName,CSA_Email,CSA_Phone,CSA_Website,Available_Months,Available_Month1,Available_Month2,Available_Month3,Available_Month4,Available_Month5,Available_Month6,Available_Month7,Available_Month8,Available_Month9,Available_Month10,Available_Month11,Available_Month12,ProductList,CSA_organic,CSA_organicDesc,farming_practicesList,farming_practices_type_1,farming_practices_type_2,farming_practices_type_3,farming_practices_type_4,farming_practices_type_5,farming_practices_type_6,NumShares,ShareSizeList,SharesSize_full_half,SharesSize_full,SharesAvailablePurchaseDate,ItemsInShareBoxList,ItemsInShareBox_1,ItemsInShareBox_2,ItemsInShareBox_3,AccptdPmntList,AccptdPmnt_Cash,AccptdPmnt_Checks,AccptdPmnt_CreditCd,AccptdPmnt_SNAP,CSAPaymentTypeList,CSAPaymentType_1,CSAPaymentType_2,CSAPaymentType_3,CSAPaymentType_4,DeliverPickUpMethodList,DeliverPickUpMethod_1,DeliverPickUpMethod_2,DeliverPickUpMethod_3,DeliverPickUpMethod_4,NumNbrDelivery,NameNbrDelivery
3005596,,,,,,The Good Earth Organic CSA,1800 Scituate Ave,Hope,RI,44,02831,John Holscher,john@goodearthri.com,401-826-3130,www.goodearthri.com,Jul; Aug; Sep; Oct; Nov; Dec; ,0,0,0,0,0,0,1,1,1,1,1,1,"Baked goods; Canned, preserved fruits/vegetables; Dairy products; Eggs; Fresh/dried herbs; Fresh vegetables; Honey; Juices/non-alcoholic ciders; Maple products; Soap/body care products; ",1,Yes,No antibiotics; No hormones; Fair Labor practices; Humane treatment of animals;  fair trade; ,0,1,1,1,1,0,40,Full shares; ,0,1,4/1/2015,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ,1,1,1,1,One advance payment; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3005442,,,,,,The Home Gardener,918 Dublin Rd.,Chipley,FL,12,32428,Bruce Mathis,homegardener@bellsouth.net,850-703-0985,https://www.facebook.com/pages/Home-Gardener/304171859632827,Feb; Mar; Apr; May; Jun; Sep; Oct; ,0,1,1,1,1,1,0,0,1,1,0,0,"Canned, preserved fruits/vegetables; Fresh vegetables; ",2,,No pesticides;  no herbicides; ,1,0,0,0,0,0,22,Full shares; Half shares; ,1,1,2/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,2,"Marianna,Florida; Panama City,Florida; "
3004423,,,,,,The Home Grown Farm,4300 W Waco Dr. Ste B2-254,Waco,TX,48,76710,Toby Tull,toby@thehomegrownfarm.com,254-230-8584,http://www.thehomegrownfarm.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,"Baked goods; Canned, preserved fruits/vegetables; Eggs; Fresh fruits; Fresh vegetables; Honey; Mushrooms; Poultry/fowl meat/products; ",1,Yes,No pesticides; No antibiotics; Pasture-raised/free range animals; ,1,1,0,0,0,1,,Full shares; Half shares; ,1,1,1/1/2014,Customers choose from available products prior to each delivery; ,0,0,1,Checks; Debit/Credit cards; ,0,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces; ,1,1,1,0,10,"Waco,Texas; Temple,Texas; Robinson,Texas; McGregor,Texas; Hewitt,Texas; China Spring ,Texas; "
3005569,,,,,,The Multi-Farm Meat CSA,678 Cochecton Tpke,Tyler Hill,PA,42,18469,Cassilyn Schweighofer,cms346@cornell.edu,570-224-4381,www.twinbrookfarmsandlivestock.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Eggs; Poultry/fowl meat/products; Red/non-poultry meat/products; ,2,,No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,1,1,1,0,1,1,50,Full shares; Half shares; Small Shares; ,1,1,1/1/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites; ,1,0,0,0,5,"Wilkes-Barre ,Pennsylvania; Scranton ,Pennsylvania; Milford,Pennsylvania; Honesdale,Pennsylvania; Callicoon ,New York; "
3004781,,,,,,The Scott Farm Orchard,707 Kipling Rd.,Dummerston,VT,50,05301,Kelly Carlin,scottfrm@sover.net,802-254-6868,http://scottfarmvermont.com,Sep; Oct; Nov; ,0,0,0,0,0,0,0,0,1,1,1,0,Fresh fruits; ,2,, Ecologically Grown Fruit; ,0,0,0,0,0,0,200,Full shares; ,0,1,9/8/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; ,1,0,0,0, Deliver to neighborhood sites;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,0,1,1,1,"Brattleboro,Vermont; "
3001639,,,,,,The Z Farm CSA,2300 Golupski Rd.,Baltimore,MD,24,21221,George Zahradka,thezahradkafarm@yahoo.com,443-813-1591,https://www.facebook.com/thezahradkafarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005536,,,,,,"This Old Farm, Inc.",9572 W County Rd. 650 S,Colfax,IN,18,46035,Jessica Smith,jessica@thisoldfaminc.com,765-324-2161,www.thisoldfarminc.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,"Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Eggs; Fresh vegetables; Honey; Maple products; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",1,Yes,No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,1,1,1,0,1,1,20,Full shares; ,0,1,10/1/2014,CSA decides product assortment based entirely on supply availability; Customers choose from available products prior to each delivery; ,1,0,1,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ,1,1,1,1,Payments in installments; ,0,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,3,"Lebanon ,Indiana; Indianapolis,Indiana; Lafayette ,Indiana; Crawfordsville,Indiana; "
3004045,,,,,,Thornbury Farm CSA,1256 Thornbury Rd.,West Chester PA,PA,42,19382,Randell Spackman,RSpackman1709@aol.com,610-793-2933,https://www.facebook.com/pages/Thornbury-Farm-CSA,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Eggs; Fresh fruits; Fresh vegetables; Honey; Mushrooms; ",2,,No pesticides; ,1,0,0,0,0,0,100,Full shares; Half shares; ,1,1,6/1/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Checks; Debit/Credit cards; ,0,1,1,0,,0,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3001114,,,,,,Three Plaid Farmers,1S164 Indian Knoll Rd.,Winfield,IL,17,60190,Joe and Carolyn,threeplaid@gmail.com,630-390-9582,http://blog.threeplaid.com,Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,0,1,1,1,1,1,1,0,Cut flowers; Dry beans; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; ,2,,No pesticides; ,1,0,0,0,0,0,50,Full shares; ,0,1,6/18/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; Workershare option (five hours of work a week for a CSA share); ,1,1,0,0, Deliver to neighborhood sites; ,1,0,0,0,6,"Winfield,Illinois; Aurora,Illinois; Batavia,Illinois; Arlington Heights,Illinois; Wilmette,Illinois; "
3002005,,,,,,Three Roods Farm,4281 Our Acres Drive,Columbiaville,MI,26,48421,Robin Mallor,rmallor@gmail.com,810-793-2511,www.threeroodsfarm.com,Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,0,1,1,1,1,1,1,0,Cut flowers; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; ,2,,,0,0,0,0,0,0,14,Full shares; Half shares; ,1,1,,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Reduced subscription fees in exchange for labor; ,1,0,1,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3003546,,,,,,Three Springs Farm,1367 Hwy. 82A,Oaks,OK,40,74359,Emily Oakley and Mike Appel,farmers@threespringsfarm.com,918-868-5450,http://www.threespringsfarm.com,Apr; May; Jun; Jul; Aug; ,0,0,0,1,1,1,1,1,0,0,0,0,Fresh fruits; Fresh vegetables; ,1,Yes,No pesticides; ,1,0,0,0,0,0,120,Full shares; ,0,1,4/5/2014,customer picks out only the items they want; ,0,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites; ,1,0,0,0,1,"Tulsa ,Oklahoma; "
3001116,,,,,,Thunder 5 Ranch Members Club,RR1 Box 223AAA,McLeansboro,IL,17,62859,Mike Hammack,sales@thunder5ranch.com,618-308-0917,http://www.thunder5ranch.com/,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Eggs; Fresh/dried herbs; Fresh vegetables; Mushrooms; Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; Wild harvested forest products; ",2,,No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals;  Sustainable land practices; ,1,1,1,0,1,1,60,Full shares; Half shares; biweekly shares for LINK/EBT customers.; ,1,1,,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ,1,1,1,1,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,4,"Carbondale,Illinois; Mount Vernon,Illinois; Johnston City,Illinois; Carterville ,Illinois; Benton ,Illinois; Harrisburg ,Illinois; "
3005415,,,,,,Titus Farms CSA,3765 Meridian Rd.,Leslie,MI,26,49251,Rebecca Titus,rebecca@titusfarms.com,517-589-5543,http://www.titusfarms.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Coffee/tea; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Mushrooms; Poultry/fowl meat/products; ,2,,No antibiotics; No hormones; Pasture-raised/free range animals;  Sustainably or Ecologically Grown; ,0,1,1,0,0,1,300,Full shares; Half shares; Every-Other-Week Shares            Working Shares             Winter Shares; ,1,1,12/15/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; Debit/Credit cards; Dwolla; ,1,1,1,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Deliver to neighborhood sites; ,1,0,0,0,4,"Lansing ,Michigan; East Lansing ,Michigan; Mason,Michigan; Okemos,Michigan; "
3003510,,,,,,Toad Hill Organic Farm,16261 Sapps Run Rd.,Danville,OH,39,43014,Tim patrick,toadhilltim@gmail.com,740-599-9809,https://toadhill.tripod.com,Apr; May; Jun; Aug; Sep; Oct; ,0,0,0,1,1,1,0,1,1,1,0,0,Eggs; Fresh vegetables; ,1,Yes,,0,0,0,0,0,0,20,Full shares; ,0,1,4/2/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; ,1,0,0,0, Deliver to neighborhood sites; ,1,0,0,0,4,"Gambier,Ohio; Upper Arlington ,Ohio; "
3005548,,,,,,Tomato Mountain Farm,,Chicago,IL,17,,Paul Newton,paul.tomatomountain@gmail.com,608-535-9835,http://www.tomatomountain.com/,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,"Canned, preserved fruits/vegetables; Eggs; Fresh/dried herbs; Fresh vegetables; Grains/flour; Honey; Maple products; ",1,Yes,,0,0,0,0,0,0,500,"Full shares; Half shares; Solo, Small, medium and Large; ",1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Checks; Debit/Credit cards; ,0,1,1,0,One advance payment; Payments in installments; Monthly Sustaining Membership Option; ,1,1,0,0, Deliver directly to subscribers’ homes; ,0,1,0,0,,
3005399,,,,,,Tomato Mountain Farm,N7720 Sandy Hook Rd.,Brooklyn,WI,55,53521,Sean Shatto,support@tomatomountain.com,608-535-9835,http://www.tomatomountain.com/,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Dairy products; Eggs; Fresh/dried herbs; Fresh vegetables; Honey; ,1,Yes,,0,0,0,0,0,0,500,Full shares; Half shares; Four share sizes; ,1,1,,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; ,1,1,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces; ,0,1,1,0,,
3005393,,,,,,Tomato Tomato CSA,2634 S 156th Cir.,Omaha,NE,31,68130,Jody Fritz,questions.tomatotomato@gmail.com,402-933-0893,www.tomatotomato.org,Jan; Feb; May; Jun; Jul; Aug; Sep; Oct; Nov; ,1,1,0,0,1,1,1,1,1,1,1,0,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Mushrooms; Nuts; ",1,Yes,No antibiotics; No hormones; Fair Labor practices; Humane treatment of animals; Pasture-raised/free range animals; ,0,1,1,1,1,1,1000,Full shares; ,0,1,1/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ,1,1,1,1,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Deliver to subscribers’ workplaces; ,1,0,1,0,27,"Omaha,Nebraska; Lincoln,Nebraska; Bellevue ,Nebraska; "
3005593,,,,,,Tonnemaker Family Orchard,1731 172nd St SE,Bothell ,WA,53,98012,Stacy Felure,tonnemakers@hotmail.com,425-770-0239,www.tonnemaker.com,Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,0,1,1,1,1,1,1,0,Fresh fruits; Fresh vegetables; ,1,Yes,,0,0,0,0,0,0,150,Full shares; ,0,1,2/1/2015,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; ,1,1,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; ,1,0,0,0, Deliver to neighborhood sites;  Deliver to subscribers’ workplaces; ,1,0,1,0,19,"Seattle - Capitol Hill North,Washington; Seattle - Capitol Hill,Washington; Ballard,Washington; Queen Anne,Washington; Columbia City,Washington; Seattle - Capitol Hill South,Washington; Bothell ,Washington; Woodinville ,Washington; Kirkland ,Washington; Bellevue - South,Washington; Mercer Island ,Washington; West Seattle,Washington; Seattle - Madrona,Washington; Seattle - Maple Leaf,Washington; Seattle - Phinney Ridge,Washington; Fremont,Washington; Seattle - Roosevelt,Washington; Seattle - Wallingford,Washington; Duvall ,Washington; "
3005496,,,,,,"Tracie's Community Farm, LLC",72 Jaffrey Rd.,Fitzwilliam,NH,33,03447,Tracie Loock,farmertracie@hotmail.com,603-209-1851,www.traciesfarm.com,Mar; Apr; May; Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,0,0,1,1,1,1,1,1,1,1,1,1,"Baked goods; Canned, preserved fruits/vegetables; Cut flowers; Eggs; Fresh fruits; Fresh vegetables; Honey; Maple products; ",2,,No pesticides; Fair Labor practices; ,1,0,0,1,0,0,350,Full shares; Half shares; Large Family Shares; ,1,1,3/14/2014,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; ,1,1,0,Cash; Checks; Directly from you bank account through our pay now button on our website; ,1,1,0,0,Payments in installments; Share care fund available to help offset the cost of share for those who need it; ,0,1,0,0, Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,0,1,1,1,,
3001120,,,,,,Triple S Farms,RR#1 Box 122A,Stewardson,IL,17,62463,Stan Schutte,stan@triplesfarms.com,217-343-4740,triplesfarms.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Poultry/fowl meat/products; Red/non-poultry meat/products; ,2,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3001121,,,,,,Trogg's Hollow,11577 Poplar Grove Rd.,Poplar Grove,IL,17,61065,Marcy Prchal,troggshollow@troggshollow.com,872-222-5584,www.troggshollow.com,May; Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,0,0,0,0,1,1,1,1,1,1,1,1,Eggs; Fresh vegetables; Grains/flour; Honey; ,2,,"No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals;  No chemicals at all, grown all natural; ",1,1,1,0,1,1,108,Full shares; Half shares; ,1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ,1,1,1,1,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,12,"Hampshire,Illinois; West Dundee,Illinois; Elgin,Illinois; Streamwood,Illinois; Roselle,Illinois; Wheaton,Illinois; Berwyn,Illinois; Arlington Heights,Illinois; Dekalb,Illinois; Sycamore,Illinois; Rockford,Illinois; Huntley,Illinois; "
3000971,,,,,,True Roots Organics,5444 Hogg Rd.,Meridian,ID,16,83639,Ian Kilgore,truerootsorganics@gmail.com,208-989-7829,www.TrueRootsOrganics.com,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000756,,,,,,Truly Living Well Center for Natural Urban Agriculture,3353 Washington Rd.,East Point,GA,13,30344,Rashid Nuri,info@trulylivingwell.com,678-973-0997,http://trulylivingwell.com/,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Baked goods; Coffee/tea; Cut flowers; Fresh fruits; Fresh vegetables; Mushrooms; ,2,,No pesticides; No antibiotics; No hormones; ,1,1,1,0,0,0,100,Full shares; Half shares; Senior Share (Discounted Half Share for Seniors); ,1,1,1/1/2014,CSA customers choose specific items from available harvest; ,0,0,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ,1,1,1,1,One advance payment; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3002339,,,,,,Tubby Creek Farm,1394 Gray Academy Rd.,Ashland,MS,28,38603,Randy Alexander,randy@tubbycreekfarm.com,901-359-4982,http://www.tubbycreekfarm.com,Apr; May; Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,1,1,1,1,1,1,1,1,0,Eggs; Fresh fruits; Fresh vegetables; Poultry/fowl meat/products; ,2,, Certified Naturally Grown; ,0,0,0,0,0,0,48,Full shares; Half shares; ,1,1,1/1/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,2,"Memphis Cooper Young on Saturday,Tennessee; Memphis University area Wednesday,Tennessee; "
3005445,,,,,,Turner Farm Inc.,7400 Given Rd.,Cincinnati ,OH,39,45243,Turner Farm Inc.,turnerfarm@zoomtown.com,513-561-7400,http://www.turnerfarm.org/,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Cut flowers; Dry beans; Fresh/dried herbs; Fresh vegetables; Honey; Mushrooms; ,1,Yes,,0,0,0,0,0,0,40,Full shares; ,0,1,6/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Reduced subscription fees in exchange for labor; ,1,0,1,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3005537,,,,,,Turtle Box Market,,Miami,FL,12,33179,Kelsey Sullivan,support@turtleboxmarket.zendesk.com,305-600-3506,www.turtleboxmarket.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Juices/non-alcoholic ciders; Mushrooms; Nuts; ,1,Yes,,0,0,0,0,0,0,,"Full shares; Several membership size choices - Small, Medium, Large; ",0,1,7/1/2014,Customers choose from available products prior to each delivery; ,0,0,1,Debit/Credit cards; ,0,0,1,0,One advance payment; ,1,0,0,0, Deliver directly to subscribers’ homes; ,0,1,0,0,,
3001237,,,,,,Tuttle Orchards,5717 North 300 West,Greenfield,IN,18,46140,Ruth Ann,info@tuttleorchards.com,317-326-2278,www.tuttleorchards.com,Jan; Feb; May; Jun; Jul; Aug; Sep; Nov; Dec; ,1,1,0,0,1,1,1,1,1,0,1,1,"Canned, preserved fruits/vegetables; Fresh fruits; Fresh vegetables; ",2,,,0,0,0,0,0,0,130,Full shares; Half shares; ,1,1,3/1/2014,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; ,1,1,0,Checks; Debit/Credit cards; ,0,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,8,"Indianapolis,Indiana; Greenfield ,Indiana; "
3005459,,,,,,"Twelve Stones Ranch Produce and ""Gotcha Goat"" Farm",1 Hi Lo Ln.,Conroe,TX,48,77303,Sallie Watkins or Benjamin Lawrence,twelvestonesranch@yahoo.ca,936-756-0292,,Apr; May; Jun; Jul; Aug; Oct; Nov; Dec; ,0,0,0,1,1,1,1,1,0,1,1,1,Eggs; Fresh vegetables; Red/non-poultry meat/products; ,2,,No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,0,1,1,0,1,1,11,Full shares; selection of shares from 3 sizes; shares with additional produce; ,0,1,10/25/2014,CSA decides product assortment based entirely on supply availability; members can suggest items for boxes prior to planting; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Reduced subscription fees in exchange for labor; ,1,0,1,0, Deliver directly to subscribers’ homes;  Subscribers pick up merchandise from CSA farm(s); ,0,1,0,1,,
3005312,,,,,,Twist & Sprout Farms,,Watertown,WI,55,53094,Cameron Pauli,info@twistandsproutfarms.com,920-253-9963,www.twistandsproutfarms.com,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Maple products; ,2,,No pesticides; No antibiotics; No hormones; Pasture-raised/free range animals; ,1,1,1,0,0,1,16,Full shares; Half shares; ,1,1,6/5/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Deliver to subscribers’ workplaces; ,1,0,1,0,2,"Oconomowoc ,Wisconsin; Watertown,Wisconsin; "
