FMID,Marketname,,street,city,State,zip,Season1Start,Season1End,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested
1009847,Williamsbridge Square Herban Farmers' Market,http://www.HerbanFarmersMarket.org,White Plains Road and E. Gun Hill Road,New York,New York,10467,7/2/2014,11/12/14,Wed: 10:00 AM-5:00 PM;,,,,,,,-73.86644,40.877482,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N
1007380,Williamsburg County Farmers Market,,East Main Street,Kingstree,South Carolina,29556,,,,,,,,,,-79.8186,33.6667,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000686,Williamsburg Farmers Market,https://www.facebook.com/pages/Williamsburg-Farmers-Market/191504654205734,Williamsburg city park,Williamsburg,Iowa,52361,5/23/2014,10/17/14,Fri: 4:00 PM-6:00 PM;,,,,,,,-92.0092,41.6615,Y,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1009023,Williamsburg Farmers Market,http://www.williamsburgfarmersmarket.com,402 W Duke of Gloucester Street,Williamsburg,Virginia,23185,2/8/2014,2/8/14,Sat: 8:30 AM-12:30 PM;,03/08/2014 to 03/29/2014,Sat: 8:30 AM-12:30 PM;,04/06/2013 to 10/25/2014,Sat: 8:00 AM-12:00 PM;,11/01/2014 to 12/13/2014,Sat: 8:30 AM-12:30 PM;,-76.706674,37.270942,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N
1000084,Williamsburg Greenmarket,http://www.grownyc.org,Havemeyer & Broadway,Brooklyn,New York,11211,7/11/2013,11/21/13,Thu: 8:00 AM-4:00 PM;,,,,,,,-73.959382,40.70867,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1000144,Williamson Farmers Market,https://www.facebook.com/pages/Williamson-Farmers-Market/164105356994406,100 East 3rd Ave.,Williamson,West Virginia,25661,May,October,Sat:8:00 AM - 4:00 PM;,,,,,,,-82.276762,37.672436,Y,N,N,N,N,-,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002277,Williamsport Growers Farmers Market I,http://www.lycoming.extension.psu.edu,"4th and Diamond Streets, West End Christian Center",Williamsport,Pennsylvania,17701,,,,,,,,,,-77.0491,41.2441,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002515,Williamsport Growers Farmers Market II,http://www.lycoming.extension.psu.edu,5th and Pine Streets,Williamsport,Pennsylvania,17701,,,,,,,,,,-76.8829,41.245,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000896,Williamston Farmers' Market,http://www.williamston-mi.us/farmmarket.html,Corner of N. Putnam and High Street,Williamston,Michigan,48895,5/18/2014,10/12/14,Sun: 10:00 AM-2:00 PM;,,,,,,,-84.283222,42.690054,Y,Y,N,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N
1008305,Williamstown Farmers Market,http://www.williamstownfarmersmarket.org,Spring Street,Williamstown,Massachusetts,01267,6/1/2013,10/12/13,Sat: 9:00 AM-1:00 PM;,,,,,,,-73.204879,42.709661,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N
1007494,Willimantic Farmers' Market,,"Under the pavillion near the Frog Bridge,",Westport,Connecticut,,,,,,,,,,,-73.3579,41.1415,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1009269,Willis Tower Farmers Market ,http://www.chicago.metromix.com/events/mmxchi-willis-tower-farmers-market-event,233 S Wacker Dr ,Chicago,Illinois,60606,,,,,,,,,,-87.6366,41.8788,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000668,Williston Farmers Market,http://www.willistonfarmersmarket.com,"Route 2, On the Village Green",Willston,Vermont,05495,,,,,,,,,,-73.0756,44.4392,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005996,Willits CFM,http://www.mcfarm.org,100 State St,Willits,California,95490,,,,,,,,,,-123.359,39.4129,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006940,Willmar Becker Avenue Farmers Market,http://www.willmardesigncenter.com,414 Becker Avenue SW,Willmar,Minnesota,56201,6/5/2014,9/25/14,Thu: 2:00 PM-6:00 PM;,,,,,,,-95.048702,45.120275,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1007643,Willmar Farmers Market,,"Westside Liquor Store (parking lot), 1600 Hwy 12 East,",Willmar,Minnesota,,,,,,,,,,,-95.0214,45.1241,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006052,Willoughby Lake Farmers & Artisans Market,http://www.localharvest.org/willoughby-lake-farmers-artisans-market-M44303,Route 5A & Long Pond Rd,Westmore,Vermont,05860,May,September,Thu:3:00 pm - 7:00 pm;,,,,,,,-72.0524,44.7659,Y,N,Y,N,N,-,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1009933,Willoughby Lakefront Outdoor Farmer's Market,http://www.willoughbylakefront.com,38575 Lakeshore Blvd.,Willoughby,Ohio,44094,,,Sun: 9:00 AM-1:00 PM;,,,,,,,-81.395222,41.696999,Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N
1003507,Willoughby Outdoor Market,,1 Public Square,Willoughby,Ohio,44094,,,,,,,,,,-81.4059,41.6393,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006617,Willow Creek CFM,,Mayfair & Walnut Way,Willow Creek,California,,,,,,,,,,,-123.628,40.9393,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1010422,Willow Farmers Market,,Mile 68.5 Parks Highway; Across from Newman's Tesoro,Willow,Alaska,99688,7/4/2014,9/19/14,Fri: 2:00 PM-7:00 PM;,,,,,,,-150.037154,61.732156,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,N
1005456,Willow Glen Farmers Market,, 1165 Lincoln Avenue,San Jose,California,95125,,,,,,,,,,-121.897,37.3041,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000227,Willow Springs Farmers' Market,,Booster field off of Main St in Willow Springs MO,Willow Springs,Missouri,65793,,,,,,,,,,-91.9623,36.9885,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005694,Willowland Farm,,199 Potts Spring Road,Dundas,Virginia,23938,5/1/2014,6/8/14,Mon: 5:00 PM-9:00 PM;Tue: 5:00 PM-9:00 PM;Wed: 5:00 PM-9:00 PM;Thu: 5:00 PM-9:00 PM;Fri: 5:00 PM-9:00 PM;Sat: 7:00 AM-9:00 PM;Sun: 2:00 PM-6:00 PM;,06/28/2014 to 09/15/2014,Mon: 5:00 PM-9:00 PM;Tue: 5:00 PM-9:00 PM;Wed: 5:00 PM-9:00 PM;Thu: 5:00 PM-9:00 PM;Fri: 5:00 PM-9:00 PM;Sat: 8:00 AM-9:00 PM;Sun: 2:00 PM-6:00 PM;,,,,,-78.021331,36.918993,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1004432,Willsboro Farmers' Market,http://www.adirondackfarmersmarket.com,Rt. 22,Willsboro,New York,,6/19/2014,9/4/14,Thu: 9:00 AM-1:00 PM;,,,,,,,-73.394233,44.367977,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1004295,Wilmington CFM,,Avalon and L St.,Wilminton,California,90744,,,,,,,,,,-118.263,33.7867,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004496,Wilmington Farmers Market,,"17 W. Main St, next to Incurable Romantic",Searsburg,Vermont,05363,,,,,,,,,,-72.9633,42.8894,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005613,Wilmington Farmers Market,http://www.downtownvisions.org,N King St. & 11th St.,Wilmington,Delaware,19899,,,,,,,,,,-75.547,39.7459,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1008286,Wilmington Farmers Market,http://www.wilmingtonfarmersmarket.com,Middlesex Avenue and School Street,Wilmington,Massachusetts,01887,6/15/2014,10/12/14,Sun: 10:30 AM-1:30 PM;,,,,,,,-71.167509,42.55605,Y,Y,N,Y,Y,-,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N
1007832,Wilmot Farmers Market,http://www.wilmotfarmrsmarket.com,Town Green,Wilmot,New Hampshire,03287,,,,,,,,,,-71.9014,43.4154,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006659,Wilshire Earth Day Festival,,Serrano St. and Wilshire St.,LOS ANGELES,California,,,,,,,,,,,-118.307,34.0617,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003351,Wilson Barn Farmers Market,,29350 W. Chicago at Middlebelt,Livonia,Michigan,48150,,,,,,,,,,-83.3327,42.3619,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005114,Wilson Farmers Market,,Wilson Central Park Highway 70,Wilson,Oklahoma,73463,,,,,,,,,,-93.6419,34.2504,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1007700,Wilson Farmers Market,http://www.ctfarmfresh.com,Connecticut Service for Blind,Wilson,Connecticut,06095,,,,,,,,,,-72.7318,41.8796,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1009775,Wilson Farmers Market,https://www.facebook.com/WilsonFarmersMarket,2331 US Hwy 301 S,Wilson ,North Carolina,27893,4/26/2014,9/20/14,Sat: 7:30 AM-12:00 PM;,,,,,,,-77.930705,35.698575,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N
1009776,Wilson Farmers Market,https://www.facebook.com/WilsonFarmersMarket,207 W Green St,Wilson ,North Carolina,27893,4/30/2014,9/17/14,Wed: 8:00 AM-1:00 PM;,,,,,,,-77.908252,35.725588,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N
1006855,Wilson's Creek Farmers Market,http://www.wilsonscreekfarmersmarket.blogspot.com,5010 S. FF Hwy,Battlefield,Missouri,65619,,,,,,,,,,-93.3683,37.1228,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1007514,Wilton Farmers' Market,,224 Danbury Road,Wilton,Connecticut,,,,,,,,,,,-73.4246,41.1882,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006186,Wimberley Farmers Market,http://www.wimberley.org/d/2089343_12663.htm,Lions Club Parking Lot #1 on FM 2325,Wimberley,Texas,78676,,,,,,,,,,-98.1953,30.0452,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000430,Winchester Farmers Market,http://www.winchesterfarmersmarket.org,70 Church Street,Winchester,Massachusetts,01890,11/22/2014,11/22/14,Sat: 9:30 AM-1:30 PM;,,,,,,,-71.144062,42.449872,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N
1010304,Winchester Farmers Market,http://www.winchesterfarmersmarket.org,Laraway Road,Winchester ,Massachusetts,01890,6/14/2014,10/25/14,Sat: 9:30 AM-1:30 PM;,,,,,,,-71.1377041,42.4519189,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N
1001690,Winchester Freight Station Farmers Market,https://www.facebook.com/pages/Freight-Station-Farmers-Market/304266982986?ref=br_tf,"315 W, Boscawen St",Winchester,Virginia,22601,1/4/2014,4/30/14,Tue: 10:00 AM-1:00 PM;Sat: 10:00 AM-1:00 PM;,05/01/2014 to 12/31/2014,Tue: 8:00 AM-1:00 PM;Fri: 8:00 AM-1:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,-78.1711492,39.185227,Y,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N
1005676,Wind River Reservation Tribal Farmers Market,,Fort Washakie community,Fort Washakie,Wyoming,82514,July,October,Thu:4:30 PM - 7:00 PM;,,,,,,,-108.883288,43.004019,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
1005677,Wind River Reservation Tribal Farmers Market,,,Ethete,Wyoming,82520,,,,,,,,,,-108.773918,43.024981,Y,N,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1005678,Wind River Reservation Tribal Farmers Market,,St. Stephens school,Arapahoe,Wyoming,82520,7/1/2012,10/31/12,Thu: 4:00 PM-6:00 PM;,,,,,,,-108.410683,42.984307,Y,N,N,N,N,N,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1002045,Windance Farms Open-Air Market,http://www.windancemarkets.com,13100 Sunnyside Road,Clackamas,Oregon,97086,4/6/2014,10/26/14,Sun: 11:30 AM-3:30 PM;,,,,,,,-122.528,45.4262,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000590,Windermere Farmer's Market,https://www.facebook.com/WindermereFarmersMarket,520 Main Street,Windermere,Florida,34786,1/1/2014,12/31/14,Fri: 9:00 AM-2:00 PM;,,,,,,,-81.535503,28.494836,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N
1002227,Windmill Farmers Market,http://www.windmill-market.comwww.windmill-market.org,Livernois  between Lodge Freeway and Fenkell,Detroit,Michigan,48235,May,October,Wed:9:00 am - 7:00 pm;,,,,,,,-83.141,42.4041,Y,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
1009571,Windsor CFM - Sundays,http://www.windsorfarmersmarket.com,701 McClelland Dr.,Windsor ,California,95492,4/6/2014,12/14/14,Sun: 10:00 AM-1:00 PM;,,,,,,,-122.813748,38.548472,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1009572,Windsor CFM - Thursday Nights,http://www.windsorfarmersmarket.com,701 McClelland Dr.,Windsor ,California,95492,6/12/2014,8/28/14,Thu: 5:00 PM-8:00 PM;,,,,,,,-122.813748,38.548472,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N
1002107,Windsor Farmers Market,http://www.iwus.net/agriculture,Route 460 in Windsor,Windsor,Virginia,23487,,,,,,,,,,-76.6313,36.9821,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005396,Windsor Farmers Market,http://www.windsorfarmersmarket@blogspot.com,State Street Common,Windsor,Vermont,05089,5/18/2014,11/16/14,Sun: 11:00 AM-2:30 PM;,,,,,,,-72.390912,43.479477,Y,Y,N,N,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y
1007722,Windsor Farmers' Market,http://www.firsttowndowntown.org,Corner of Maple Avenue & Broad Street,Windsor,Connecticut,,,,,,,,,,,-72.6441,41.8513,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1008420,Windsor Farmers' Market,,5th Street and Main Street,Windsor ,Colorado,80550,6/28/2014,9/20/14,Sat: 9:00 AM-12:30 PM;,,,,,,,-104.904106,40.479711,Y,N,N,N,N,-,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1008919,Windsor Terrace - Ps154,http://www.grownyc.org,11th Ave between Sherman & Windsor Place,Brooklyn,New York,11215,5/19/2013,12/22/13,Sun: 9:00 AM-3:00 PM;,,,,,,,-73.976263,40.657208,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N
1006001,Windsor Terrace Greenmarket,http://www.cenyc.org,"Prospect Park West & 16th St., inside park entance",Brooklyn,New York,,,,,,,,,,,-73.9804,40.6604,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1008758,Windy Hill Farm Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1819,22617 Hwy 151,Madison,Missouri,65263,,,,,,,,,,-92.212673,39.462228,Y,N,N,N,N,-,N,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1004578,Winfield Farmers' Market (Illinois),http://www.westerndupagechamber.com,County Farm Road & Geneva Road,Winfield,Illinois,60190,June,October,Wed:7:00 AM - 1:00 PM;,,,,,,,-88.151464,41.887614,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1006438,Wing Farmers Market,,Main St.,Wing,North Dakota,58494,,,,,,,,,,-100.28,47.1414,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1010142,Winn Farmers Market,http://www.winnfarmersmarket.org/,301 West Main Street,Winnfield,Louisiana,71483,5/16/2014,7/31/14,Tue: 7:00 AM-11:00 AM;Fri: 7:00 AM-11:00 AM;,,,,,,,-92.6406986,31.9266864,Y,N,N,N,Y,N,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1001254,Winnemucca Farmers Market,http://www.nevadagrown.com,Next to Community Garden,Winnemucca,Nevada,89445,,,,,,,,,,-117.721,40.9655,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006386,Winneshiek Farmers Market,,Parking lot across from City Hall,Decorah,Iowa,52101,,,,,,,,,,-91.7848,43.3049,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1001536,Winnsboro Farmers' Market,http://www.winnsborofarmersmarket.com,Market Street from Elm to Broadway,Winnsboro,Texas,75494,4/6/2013,10/26/13,Sat: 8:00 AM-12:00 PM;,,,,,,,-95.2902224,32.9573449,Y,N,N,N,N,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1002891,Winona Farmers Market,http://www.winonafarmersmarket.com,Main Street and 2nd Street,Winona,Minnesota,55987,5/3/2014,10/25/14,Sat: 7:30 AM-1:00 PM;,,,,,,,-91.6373482,44.0536687,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y
1000565,Winooski Farmers' Market,,1 Main St.,Winooski,Vermont,05404,January,December,sun:10:00 am - 2:00 pm;,,,,,,,-73.1858,44.4896,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
1008204,Winsted Farmer's Market,http://www.WinstedChamber.com,Winsted Avenue,Winsted ,Minnesota,55395,5/1/2013,10/26/13,Sat: 7:00 AM-12:00 PM;,,,,,,,-94.047498,44.96522,Y,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1009772,Winston County Farmers Market,,201 Ivy Ave,Louisville ,Mississippi,39339,6/5/2014,9/25/14,Thu: 4:00 PM-6:00 PM;,,,,,,,-89.0532087,33.1382239,Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1006365,Winston Salem Retail Farmers Market,,Dixie Classic Fairgrounds,Winston-Salem,North Carolina,27109,,,,,,,,,,-80.2545,36.1255,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004101,Winter Farmers Market and Meal for Hope,http://www.cclpmidwest.org, 5705 Lacy Rd.,Fitchburg,Wisconsin,,,,,,,,,,,-89.4386,43.0003,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004102,Winter Farmers Market and Meal for Hope,http://www.cclpmidwest.org,313 East Wall St.,Janesville,Wisconsin,,,,,,,,,,,-89.0213,42.6849,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004103,Winter Farmers Market and Meal for Hope,http://www.cclpmidwest.org,617 Everglade Dr.,Madison,Wisconsin,53717,,,,,,,,,,-89.4983,43.075,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004104,Winter Farmers Market and Meal for Hope,http://www.cclpmidwest.org,3102 Prairie Rd.,Madison,Wisconsin,53719,,,,,,,,,,-89.4922,43.0199,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004105,Winter Farmers Market and Meal for Hope,http://www.cclpmidwest.org, 900 University Bay Dr.,Madison,Wisconsin,,,,,,,,,,,-89.4352,43.076,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004106,Winter Farmers Market and Meal for Hope,http://www.cclpmidwest.org,203 Wisconsin Ave.,Madison,Wisconsin,53703,,,,,,,,,,-89.3868,43.0769,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004107,Winter Farmers Market and Meal for Hope,http://www.cclpmidwest.org, 1209 North Broadway,Milwaukee,Wisconsin,,,,,,,,,,,-87.9088,43.0459,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004108,Winter Farmers Market and Meal for Hope,http://www.cclpmidwest.org,2647 N. Stowell Ave.,Milwaukee,Wisconsin,53211,,,,,,,,,,-87.8797,43.0671,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004109,Winter Farmers Market and Meal for Hope,http://www.cclpmidwest.org,427 South Main St.,Verona,Wisconsin,,,,,,,,,,,-89.5332,42.9841,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000125,Winter Farmers Market at Circa Restaurant,http://www.circarestaurant.net,76 Albany Street,Cazenovia,New York,13035,,,,,,,,,,-75.8532,42.9296,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1010125,Winter Farmers Market at Killingly Grange,Killingly Grange No. 112,801 Hartford Pike,Dayville,Connecticut,06241,12/1/2014,,Sat: 10:00 AM-1:00 PM;,,,,,,,-71.869228,41.838221,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
